date,home_team,away_team,hp_umpire_id,temp,windspeed,winddir
2015-05-13,LAN,MIA,rackd901,66,7,ltor
2015-05-13,MIL,CHA,rippm901,68,0,unknown
2015-05-13,OAK,BOS,kulpr901,58,12,torf
2015-05-13,PHI,PIT,basnt901,67,14,fromcf
2015-05-13,SEA,SDN,fostm901,56,1,unknown
2015-05-13,TBA,NYA,iassd901,72,0,unknown
2015-05-13,TEX,KCA,barrt901,67,9,rtol
2015-05-14,CHN,NYN,bakej902,57,11,fromrf
2015-05-14,CIN,SFN,marqa901,69,7,rtol
2015-05-14,CLE,SLN,timmt901,56,9,fromcf
2015-05-14,DET,MIN,hoyej901,56,7,fromcf
2015-05-14,HOU,TOR,kellj901,73,0,unknown
2015-05-14,LAN,COL,muchm901,59,4,rtol
2015-05-14,PHI,PIT,scotd901,67,4,rtol
2015-05-14,SDN,WSN,randt901,60,4,unknown
2015-05-14,SEA,BOS,laynj901,63,1,tocf
2015-05-14,TBA,NYA,barkl901,72,0,unknown
2015-05-14,TEX,KCA,conrc901,76,11,rtol
2015-05-15,BAL,LAA,coope901,70,2,ltor
2015-05-15,CHN,PIT,gibsg901,73,10,ltor
2015-05-15,CIN,SFN,belld901,80,11,rtol
2015-05-15,HOU,TOR,onorb901,73,0,unknown
2015-05-15,KCA,NYA,welkb901,77,6,rtol
2015-05-15,LAN,COL,wintm901,65,7,rtol
2015-05-15,MIA,ATL,buckc901,75,0,unknown
2015-05-15,MIN,TBA,fleta901,64,1,ltor
2015-05-15,NYN,MIL,gonzm901,64,21,tolf
2015-05-15,OAK,CHA,herna901,55,17,torf
2015-05-15,PHI,ARI,ticht901,73,12,tolf
2015-05-15,SDN,WSN,hobep901,64,17,ltor
2015-05-15,SEA,BOS,wendh902,64,6,tolf
2015-05-15,SLN,DET,knigb901,74,8,torf
2015-05-15,TEX,CLE,westj901,77,13,fromcf
2015-05-16,BAL,LAA,hamaa901,69,1,tolf
2015-05-16,CHN,PIT,segac901,79,9,torf
2015-05-16,CIN,SFN,drecb901,73,6,unknown
2015-05-16,HOU,TOR,fagac901,73,0,unknown
2015-05-16,KCA,NYA,tumpj901,78,10,rtol
2015-05-16,LAN,COL,wegnm901,66,6,torf
2015-05-16,MIA,ATL,barrl901,75,0,unknown
2015-05-16,MIN,TBA,mealj901,69,12,rtol
2015-05-16,NYN,MIL,nelsj901,71,8,tolf
2015-05-16,OAK,CHA,barrs901,58,16,torf
2015-05-16,PHI,ARI,welkt901,83,9,tocf
2015-05-16,SDN,WSN,davig901,65,8,ltor
2015-05-16,SEA,BOS,davib902,62,0,unknown
2015-05-16,SLN,DET,carav901,75,8,tolf
2015-05-16,TEX,CLE,morag901,84,15,rtol
2015-05-17,BAL,LAA,iassd901,81,6,torf
2015-05-17,CHN,PIT,fairc901,77,23,tolf
2015-05-17,CIN,SFN,hallt901,79,9,rtol
2015-05-17,HOU,TOR,rippm901,73,0,unknown
2015-05-17,KCA,NYA,guccc901,74,19,rtol
2015-05-17,LAN,COL,fostm901,66,5,ltor
2015-05-17,MIA,ATL,basnt901,74,0,unknown
2015-05-17,MIN,TBA,emmep901,73,17,rtol
2015-05-17,NYN,MIL,diazl901,79,1,unknown
2015-05-17,OAK,CHA,barrt901,55,13,torf
2015-05-17,PHI,ARI,everm901,82,9,torf
2015-05-17,SDN,WSN,cuzzp901,66,6,ltor
2015-05-17,SEA,BOS,blakr901,60,5,ltor
2015-05-17,SLN,DET,vanol901,80,12,tolf
2015-05-17,TEX,CLE,rackd901,76,10,rtol
2015-05-18,CHA,CLE,kulpr901,67,19,tolf
2015-05-18,COL,PHI,laynj901,49,4,fromlf
2015-05-18,DET,MIL,dimum901,80,13,rtol
2015-05-18,HOU,OAK,bakej902,73,0,unknown
2015-05-18,MIA,ARI,marqa901,74,0,unknown
2015-05-18,NYN,SLN,millb901,62,12,fromrf
2015-05-18,TOR,LAA,gonzm901,72,7,rtol
2015-05-19,ATL,TBA,randt901,80,9,ltor
2015-05-19,BAL,SEA,hoyej901,80,6,torf
2015-05-19,BOS,TEX,muchm901,64,9,tocf
2015-05-19,CHA,CLE,knigb901,50,11,torf
2015-05-19,COL,PHI,wendh902,46,4,tolf
2015-05-19,DET,MIL,gibsh902,53,13,fromcf
2015-05-19,HOU,OAK,fleta901,73,0,unknown
2015-05-19,KCA,CIN,drakr901,57,12,fromlf
2015-05-19,MIA,ARI,belld901,82,15,fromlf
2015-05-19,NYN,SLN,wolfj901,72,13,tolf
2015-05-19,PIT,MIN,porta901,72,14,tolf
2015-05-19,SDN,CHN,demud901,64,7,ltor
2015-05-19,SFN,LAN,conrc901,57,13,tocf
2015-05-19,TOR,LAA,barbs901,68,0,unknown
2015-05-19,WSN,NYA,joycj901,89,6,ltor
2015-05-20,ATL,TBA,hobep901,84,8,ltor
2015-05-20,BAL,SEA,hirsj901,66,4,fromrf
2015-05-20,BOS,TEX,wintm901,59,14,ltor
2015-05-20,CHA,CLE,scotd901,51,8,torf
2015-05-20,COL,PHI,davib902,40,7,rtol
2015-05-20,DET,MIL,gormb901,56,8,fromrf
2015-05-20,HOU,OAK,mealj901,73,0,unknown
2015-05-20,KCA,CIN,westj901,52,9,ltor
2015-05-20,MIA,ARI,drecb901,82,13,fromcf
2015-05-20,NYN,SLN,eddid901,60,23,ltor
2015-05-20,PIT,MIN,kellj901,54,2,torf
2015-05-20,SDN,CHN,nauep901,64,6,unknown
2015-05-20,SFN,LAN,herna901,58,7,tocf
2015-05-20,TOR,LAA,schrp901,68,0,unknown
2015-05-20,WSN,NYA,hudsm901,72,10,ltor
2015-05-21,ATL,MIL,segac901,74,17,ltor
2015-05-21,BAL,SEA,tumpj901,51,2,fromrf
2015-05-21,BOS,TEX,wegnm901,64,10,tolf
2015-05-21,CHA,CLE,vanol901,69,9,ltor
2015-05-21,COL,PHI,blakr901,53,3,rtol
2015-05-21,DET,HOU,carlm901,59,9,tolf
2015-05-21,MIA,ARI,hallt901,76,0,unknown
2015-05-21,NYN,SLN,johna901,63,3,tolf
2015-05-21,SDN,CHN,hicke901,64,12,torf
2015-05-21,SFN,LAN,barrs901,62,10,torf
2015-05-21,TBA,OAK,morag901,72,0,unknown
2015-05-21,TOR,LAA,reynj901,68,0,unknown
2015-05-22,ARI,CHN,barrt901,78,10,unknown
2015-05-22,ATL,MIL,fairc901,77,3,fromrf
2015-05-22,BOS,LAA,holbs901,69,17,torf
2015-05-22,CHA,MIN,millb901,56,12,fromlf
2015-05-22,CLE,CIN,gonzm901,57,9,fromrf
2015-05-22,COL,SFN,estam901,54,9,fromrf
2015-05-22,DET,HOU,laynj901,65,9,rtol
2015-05-22,KCA,SLN,dimum901,64,6,rtol
2015-05-22,LAN,SDN,onorb901,64,9,torf
2015-05-22,MIA,BAL,emmep901,74,0,unknown
2015-05-22,NYA,TEX,kulpr901,70,14,tocf
2015-05-22,PIT,NYN,fostm901,64,15,tocf
2015-05-22,TBA,OAK,rackd901,72,0,unknown
2015-05-22,TOR,SEA,wolfj901,68,0,unknown
2015-05-22,WSN,PHI,marqa901,73,5,fromrf
2015-05-23,ARI,CHN,conrc901,84,8,unknown
2015-05-23,ATL,MIL,joycj901,81,8,rtol
2015-05-23,BOS,LAA,hoyej901,63,12,fromlf
2015-05-23,CHA,MIN,eddid901,75,10,torf
2015-05-23,CLE,CIN,barbs901,64,8,fromcf
2015-05-23,COL,SFN,demud901,49,6,tocf
2015-05-23,COL,SFN,nauep901,45,6,fromcf
2015-05-23,DET,HOU,wendh902,71,8,rtol
2015-05-23,KCA,SLN,gibsh902,68,13,rtol
2015-05-23,LAN,SDN,fagac901,64,5,torf
2015-05-23,MIA,BAL,bakej902,75,0,unknown
2015-05-23,NYA,TEX,knigb901,60,7,torf
2015-05-23,PIT,NYN,muchm901,73,6,rtol
2015-05-23,TBA,OAK,drakr901,72,0,unknown
2015-05-23,TOR,SEA,davig901,54,13,tocf
2015-05-23,WSN,PHI,belld901,69,6,torf
2015-05-24,ARI,CHN,herna901,77,0,unknown
2015-05-24,ATL,MIL,hudsm901,79,7,rtol
2015-05-24,BOS,LAA,hirsj901,80,22,ltor
2015-05-24,CHA,MIN,hamaa901,72,14,ltor
2015-05-24,CLE,CIN,schrp901,79,8,torf
2015-05-24,COL,SFN,hicke901,55,6,tolf
2015-05-24,DET,HOU,davib902,75,11,rtol
2015-05-24,KCA,SLN,carlm901,69,4,ltor
2015-05-24,LAN,SDN,porta901,69,6,tocf
2015-05-24,MIA,BAL,hobep901,74,0,unknown
2015-05-24,NYA,TEX,basnt901,69,13,rtol
2015-05-24,PIT,NYN,wintm901,77,6,fromcf
2015-05-24,TBA,OAK,westj901,72,0,unknown
2015-05-24,TOR,SEA,randt901,68,5,torf
2015-05-24,WSN,PHI,may-b901,76,8,tocf
2015-05-25,LAA,SDN,barrs901,70,10,rtol
2015-05-25,BAL,HOU,drecb901,80,5,tolf
2015-05-25,CHN,WSN,blakr901,72,13,tocf
2015-05-25,CIN,COL,timmt901,72,13,rtol
2015-05-25,CLE,TEX,blasc901,81,15,torf
2015-05-25,LAN,ATL,estam901,68,5,torf
2015-05-25,MIL,SFN,littw901,71,0,unknown
2015-05-25,MIN,BOS,buckc901,63,14,rtol
2015-05-25,NYA,KCA,wegnm901,82,13,rtol
2015-05-25,NYN,PHI,vanol901,81,15,tolf
2015-05-25,OAK,DET,rippm901,59,13,torf
2015-05-25,PIT,MIA,morag901,81,13,tocf
2015-05-25,SLN,ARI,barkl901,85,11,rtol
2015-05-25,TBA,SEA,laynj901,72,0,unknown
2015-05-25,TOR,CHA,fleta901,66,8,torf
2015-05-26,LAA,SDN,barrt901,67,7,torf
2015-05-26,BAL,HOU,marqa901,81,5,tolf
2015-05-26,CHN,WSN,dimum901,71,17,tocf
2015-05-26,CIN,COL,ticht901,72,11,rtol
2015-05-26,CLE,TEX,tumpj901,82,17,torf
2015-05-26,LAN,ATL,demud901,65,7,torf
2015-05-26,MIL,SFN,cuzzp901,74,20,rtol
2015-05-26,MIN,BOS,barrl901,58,7,ltor
2015-05-26,NYA,KCA,fostm901,77,18,rtol
2015-05-26,NYN,PHI,kulpr901,77,18,tolf
2015-05-26,OAK,DET,kellj901,56,12,fromrf
2015-05-26,PIT,MIA,rackd901,80,11,rtol
2015-05-26,SLN,ARI,segac901,78,10,tolf
2015-05-26,TBA,SEA,gormb901,72,0,unknown
2015-05-26,TOR,CHA,emmep901,70,12,tocf
2015-05-27,LAA,SDN,conrc901,70,6,torf
2015-05-27,BAL,HOU,belld901,74,1,fromrf
2015-05-27,CHN,WSN,wendh902,70,5,fromlf
2015-05-27,CIN,COL,welkt901,78,14,rtol
2015-05-27,CLE,TEX,nelsj901,79,15,torf
2015-05-27,LAN,ATL,nauep901,67,10,torf
2015-05-27,MIL,SFN,davig901,72,0,unknown
2015-05-27,MIN,BOS,scotd901,73,12,tolf
2015-05-27,NYA,KCA,muchm901,77,13,rtol
2015-05-27,NYN,PHI,carav901,77,14,tolf
2015-05-27,OAK,DET,porta901,56,11,torf
2015-05-27,PIT,MIA,drakr901,73,10,tolf
2015-05-27,SLN,ARI,coope901,82,8,torf
2015-05-27,TBA,SEA,gibsh902,72,0,unknown
2015-05-27,TOR,CHA,bakej902,66,14,torf
2015-05-28,LAA,DET,hamaa901,69,5,torf
2015-05-28,BAL,CHA,basnt901,84,4,rtol
2015-05-28,BAL,CHA,fagac901,83,4,rtol
2015-05-28,OAK,NYA,hicke901,54,11,torf
2015-05-28,SDN,PIT,diazl901,65,6,torf
2015-05-28,SEA,CLE,rippm901,80,3,ltor
2015-05-28,SFN,ATL,iassd901,59,20,tocf
2015-05-28,TEX,BOS,everm901,82,10,fromcf
2015-05-29,LAA,DET,littw901,72,9,ltor
2015-05-29,BAL,TBA,kulpr901,79,6,tolf
2015-05-29,CHN,KCA,hallt901,77,12,rtol
2015-05-29,CIN,WSN,mealj901,81,11,rtol
2015-05-29,HOU,CHA,westj901,73,0,unknown
2015-05-29,MIL,ARI,davib902,74,6,rtol
2015-05-29,MIN,TOR,guccc901,58,15,ltor
2015-05-29,NYN,MIA,carlm901,72,11,tolf
2015-05-29,OAK,NYA,estam901,54,15,torf
2015-05-29,PHI,COL,herna901,86,7,tocf
2015-05-29,SDN,PIT,blasc901,65,8,ltor
2015-05-29,SEA,CLE,hobep901,76,2,torf
2015-05-29,SFN,ATL,buckc901,55,14,tocf
2015-05-29,SLN,LAN,wintm901,76,6,tolf
2015-05-29,TEX,BOS,ticht901,79,6,rtol
2015-05-30,LAA,DET,cuzzp901,70,6,torf
2015-05-30,BAL,TBA,carav901,84,8,tolf
2015-05-30,CIN,WSN,fleta901,84,9,rtol
2015-05-30,HOU,CHA,morag901,73,0,unknown
2015-05-30,MIL,ARI,laynj901,70,0,unknown
2015-05-30,MIN,TOR,barkl901,59,13,fromlf
2015-05-30,NYN,MIA,dimum901,82,22,tolf
2015-05-30,OAK,NYA,demud901,55,16,torf
2015-05-30,PHI,COL,barrs901,86,10,ltor
2015-05-30,SDN,PIT,tumpj901,65,10,ltor
2015-05-30,SEA,CLE,kellj901,72,2,ltor
2015-05-30,SFN,ATL,barrl901,58,12,torf
2015-05-30,SLN,LAN,pattm903,70,17,torf
2015-05-30,TEX,BOS,segac901,76,10,torf
2015-05-31,LAA,DET,davig901,72,7,torf
2015-05-31,BAL,TBA,vanol901,86,6,tocf
2015-05-31,CHN,KCA,drecb901,47,21,fromlf
2015-05-31,CIN,WSN,emmep901,64,17,ltor
2015-05-31,HOU,CHA,rackd901,73,0,unknown
2015-05-31,MIL,ARI,blakr901,68,0,unknown
2015-05-31,MIN,TOR,wolcq901,58,6,fromlf
2015-05-31,NYN,MIA,fagac901,83,12,tocf
2015-05-31,OAK,NYA,nauep901,62,12,torf
2015-05-31,PHI,COL,barrt901,86,11,ltor
2015-05-31,SDN,PIT,nelsj901,68,8,torf
2015-05-31,SEA,CLE,porta901,63,5,torf
2015-05-31,SFN,ATL,scotd901,64,12,tocf
2015-05-31,SLN,LAN,fostm901,59,9,fromlf
2015-05-31,TEX,BOS,welkt901,77,5,ltor
2015-06-01,LAA,TBA,rippm901,72,7,unknown
2015-06-01,ARI,ATL,culbf901,99,8,ltor
2015-06-01,COL,LAN,diazl901,76,7,rtol
2015-06-01,HOU,BAL,gibsh902,86,2,fromlf
2015-06-01,MIA,CHN,welkb901,76,0,unknown
2015-06-01,SDN,NYN,iassd901,67,12,torf
2015-06-01,SEA,NYA,randt901,61,1,unknown
2015-06-01,SFN,PIT,johna901,61,12,tocf
2015-06-01,SLN,MIL,drakr901,65,5,ltor
2015-06-02,LAA,TBA,hobep901,68,6,torf
2015-06-02,ARI,ATL,reynj901,100,8,torf
2015-06-02,BOS,MIN,muchm901,48,12,fromcf
2015-06-02,COL,LAN,blasc901,83,2,rtol
2015-06-02,COL,LAN,guccc901,82,8,ltor
2015-06-02,DET,OAK,fairc901,69,9,fromcf
2015-06-02,HOU,BAL,hamaa901,87,6,rtol
2015-06-02,KCA,CLE,wendh902,74,8,rtol
2015-06-02,MIA,CHN,holbs901,74,0,unknown
2015-06-02,PHI,CIN,marqa901,57,8,rtol
2015-06-02,SDN,NYN,buckc901,65,6,ltor
2015-06-02,SEA,NYA,dimum901,63,1,unknown
2015-06-02,SFN,PIT,millb901,58,18,tocf
2015-06-02,SLN,MIL,westj901,70,4,rtol
2015-06-02,TEX,CHA,hicke901,87,10,fromlf
2015-06-02,WSN,TOR,basnt901,67,9,tolf
2015-06-02,WSN,TOR,knigb901,61,9,fromrf
2015-06-03,LAA,TBA,kellj901,70,6,torf
2015-06-03,ARI,ATL,gonzm901,77,0,unknown
2015-06-03,BOS,MIN,wintm901,53,11,fromrf
2015-06-03,BOS,MIN,wegnm901,60,10,rtol
2015-06-03,COL,LAN,nelsj901,64,7,torf
2015-06-03,DET,OAK,hudsm901,70,10,rtol
2015-06-03,HOU,BAL,carlm901,84,8,tolf
2015-06-03,KCA,CLE,davib902,73,4,fromrf
2015-06-03,MIA,CHN,hoyej901,73,0,unknown
2015-06-03,PHI,CIN,belld901,66,8,rtol
2015-06-03,SDN,NYN,barrl901,65,9,torf
2015-06-03,SEA,NYA,littw901,59,1,ltor
2015-06-03,SFN,PIT,eddid901,64,15,tocf
2015-06-03,SLN,MIL,danlk901,72,11,tocf
2015-06-03,TEX,CHA,estam901,86,11,rtol
2015-06-03,WSN,TOR,carav901,63,8,torf
2015-06-04,ARI,NYN,onorb901,91,13,unknown
2015-06-04,BOS,MIN,fostm901,56,15,rtol
2015-06-04,DET,OAK,joycj901,73,6,fromcf
2015-06-04,HOU,BAL,gormb901,73,0,unknown
2015-06-04,KCA,CLE,rackd901,78,5,fromrf
2015-06-04,LAN,SLN,scotd901,66,6,torf
2015-06-04,PHI,CIN,hallt901,65,13,rtol
2015-06-04,SEA,TBA,wolfj901,69,5,tocf
2015-06-04,TEX,CHA,demud901,88,9,rtol
2015-06-04,WSN,CHN,morag901,64,4,fromlf
2015-06-05,ARI,NYN,porta901,74,0,unknown
2015-06-05,ATL,PIT,gibsh902,83,7,ltor
2015-06-05,BOS,OAK,fagac901,56,10,fromrf
2015-06-05,CHA,DET,diazl901,55,18,ltor
2015-06-05,CIN,SDN,nauep901,83,6,ltor
2015-06-05,CLE,BAL,gibsg901,76,3,fromlf
2015-06-05,COL,MIA,cuzzp901,67,4,torf
2015-06-05,KCA,TEX,schrp901,81,1,ltor
2015-06-05,LAN,SLN,iassd901,66,9,ltor
2015-06-05,MIN,MIL,kulpr901,74,11,fromlf
2015-06-05,NYA,LAA,drecb901,66,8,rtol
2015-06-05,PHI,SFN,muchm901,74,2,torf
2015-06-05,SEA,TBA,johna901,77,3,ltor
2015-06-05,TOR,HOU,hirsj901,70,7,fromcf
2015-06-05,WSN,CHN,drakr901,74,2,fromlf
2015-06-06,ARI,NYN,rippm901,97,10,unknown
2015-06-06,ATL,PIT,hamaa901,88,8,rtol
2015-06-06,BOS,OAK,wendh902,62,12,fromcf
2015-06-06,CHA,DET,blasc901,65,9,ltor
2015-06-06,CIN,SDN,hicke901,72,6,ltor
2015-06-06,CLE,BAL,fairc901,61,19,fromrf
2015-06-06,COL,MIA,randt901,72,7,rtol
2015-06-06,KCA,TEX,culbf901,78,8,rtol
2015-06-06,LAN,SLN,buckc901,67,7,tocf
2015-06-06,MIN,MIL,basnt901,73,15,fromrf
2015-06-06,NYA,LAA,marqa901,72,7,fromlf
2015-06-06,PHI,SFN,wintm901,77,14,rtol
2015-06-06,SEA,TBA,tumpj901,82,6,torf
2015-06-06,TOR,HOU,welkb901,56,10,tolf
2015-06-06,WSN,CHN,westj901,76,6,fromcf
2015-06-07,ARI,NYN,kellj901,75,0,unknown
2015-06-07,ATL,PIT,carlm901,86,7,rtol
2015-06-07,BOS,OAK,davib902,61,13,rtol
2015-06-07,CHA,DET,guccc901,76,20,fromrf
2015-06-07,CIN,SDN,estam901,83,12,rtol
2015-06-07,CLE,BAL,hudsm901,80,14,tocf
2015-06-07,COL,MIA,dimum901,72,11,rtol
2015-06-07,KCA,TEX,reynj901,89,15,rtol
2015-06-07,LAN,SLN,barrl901,73,7,ltor
2015-06-07,MIN,MIL,knigb901,78,12,torf
2015-06-07,NYA,LAA,belld901,74,10,rtol
2015-06-07,PHI,SFN,wegnm901,76,6,tocf
2015-06-07,SEA,TBA,eddid901,72,4,torf
2015-06-07,TOR,HOU,holbs901,56,18,rtol
2015-06-07,WSN,CHN,danlk901,79,4,tolf
2015-06-08,ATL,SDN,emmep901,86,8,ltor
2015-06-08,CHA,HOU,carav901,71,6,unknown
2015-06-08,CIN,PHI,gormb901,75,8,unknown
2015-06-08,COL,SLN,everm901,78,8,rtol
2015-06-08,LAN,ARI,littw901,77,6,torf
2015-06-08,MIN,KCA,onorb901,79,12,torf
2015-06-08,PIT,MIL,gonzm901,74,5,tolf
2015-06-08,TOR,MIA,conrc901,68,0,unknown
2015-06-09,ATL,SDN,mealj901,72,13,tocf
2015-06-09,BAL,BOS,nelsj901,82,4,rtol
2015-06-09,CHA,HOU,vanol901,86,16,rtol
2015-06-09,CIN,PHI,hamaa901,79,6,tolf
2015-06-09,CLE,SEA,scotd901,72,3,ltor
2015-06-09,COL,SLN,timmt901,73,10,rtol
2015-06-09,DET,CHN,rackd901,77,7,rtol
2015-06-09,LAN,ARI,cuzzp901,82,7,ltor
2015-06-09,MIN,KCA,porta901,92,13,tolf
2015-06-09,NYA,WSN,cedeg901,83,20,tolf
2015-06-09,NYN,SFN,drakr901,81,13,ltor
2015-06-09,OAK,TEX,wolfj901,68,12,torf
2015-06-09,PIT,MIL,schrp901,74,11,rtol
2015-06-09,TBA,LAA,demud901,72,0,unknown
2015-06-09,TOR,MIA,herna901,62,5,tocf
2015-06-10,ATL,SDN,fleta901,81,7,rtol
2015-06-10,BAL,BOS,blasc901,82,5,torf
2015-06-10,CHA,HOU,basnt901,68,8,torf
2015-06-10,CIN,PHI,dimum901,86,7,unknown
2015-06-10,CLE,SEA,iassd901,88,18,torf
2015-06-10,COL,SLN,ticht901,68,11,rtol
2015-06-10,DET,CHN,fagac901,87,18,tocf
2015-06-10,LAN,ARI,davig901,70,8,torf
2015-06-10,MIN,KCA,rippm901,78,9,ltor
2015-06-10,NYA,WSN,coope901,81,10,tocf
2015-06-10,NYN,SFN,westj901,76,6,tolf
2015-06-10,OAK,TEX,johna901,63,13,torf
2015-06-10,PIT,MIL,culbf901,83,16,rtol
2015-06-10,TBA,LAA,nauep901,72,0,unknown
2015-06-10,TOR,MIA,barrs901,68,0,unknown
2015-06-11,ATL,SDN,bakej902,74,2,ltor
2015-06-11,BAL,BOS,diazl901,90,2,ltor
2015-06-11,CHN,CIN,kulpr901,61,15,fromrf
2015-06-11,CLE,SEA,buckc901,72,14,fromcf
2015-06-11,MIA,COL,reynj901,73,0,unknown
2015-06-11,MIL,WSN,welkt901,70,0,unknown
2015-06-11,NYN,SFN,segac901,91,9,torf
2015-06-11,OAK,TEX,millb901,68,3,tolf
2015-06-11,TBA,LAA,hicke901,72,0,unknown
2015-06-12,LAA,OAK,barrt901,70,6,rtol
2015-06-12,BAL,NYA,emmep901,89,4,torf
2015-06-12,BOS,TOR,kellj901,66,7,rtol
2015-06-12,CHN,CIN,carav901,52,7,fromcf
2015-06-12,DET,CLE,danlk901,74,11,tocf
2015-06-12,HOU,SEA,estam901,73,0,unknown
2015-06-12,MIA,COL,gonzm901,76,0,unknown
2015-06-12,MIL,WSN,everm901,69,0,unknown
2015-06-12,NYN,ATL,barkl901,81,11,tolf
2015-06-12,PIT,PHI,guccc901,71,14,tolf
2015-06-12,SDN,LAN,eddid901,65,5,ltor
2015-06-12,SFN,ARI,carlm901,66,12,tocf
2015-06-12,SLN,KCA,randt901,81,13,tolf
2015-06-12,TBA,CHA,morag901,72,0,unknown
2015-06-12,TEX,MIN,wendh902,91,15,rtol
2015-06-13,LAA,OAK,conrc901,70,6,ltor
2015-06-13,BAL,NYA,mealj901,88,2,fromlf
2015-06-13,BOS,TOR,onorb901,68,8,tocf
2015-06-13,CHN,CIN,belld901,59,6,fromlf
2015-06-13,DET,CLE,drakr901,65,9,fromcf
2015-06-13,HOU,SEA,demud901,73,0,unknown
2015-06-13,MIA,COL,schrp901,71,0,unknown
2015-06-13,MIL,WSN,timmt901,67,0,unknown
2015-06-13,NYN,ATL,wolcq901,84,6,ltor
2015-06-13,PIT,PHI,nelsj901,84,4,tolf
2015-06-13,SDN,LAN,wolfj901,66,7,unknown
2015-06-13,SFN,ARI,gormb901,65,15,tocf
2015-06-13,SLN,KCA,littw901,87,10,rtol
2015-06-13,TBA,CHA,scotd901,72,0,unknown
2015-06-13,TEX,MIN,davib902,87,9,rtol
2015-06-14,LAA,OAK,herna901,72,6,torf
2015-06-14,BAL,NYA,fleta901,92,1,tolf
2015-06-14,BOS,TOR,porta901,72,11,fromrf
2015-06-14,CHN,CIN,basnt901,70,6,fromrf
2015-06-14,DET,CLE,westj901,74,10,rtol
2015-06-14,HOU,SEA,nauep901,73,0,unknown
2015-06-14,MIA,COL,culbf901,74,0,unknown
2015-06-14,MIL,WSN,ticht901,74,3,tocf
2015-06-14,NYN,ATL,cedeg901,84,11,fromrf
2015-06-14,PIT,PHI,blasc901,75,8,tolf
2015-06-14,SDN,LAN,johna901,68,7,ltor
2015-06-14,SFN,ARI,hamaa901,63,11,tocf
2015-06-14,TBA,CHA,iassd901,72,0,unknown
2015-06-14,TEX,MIN,rackd901,86,13,fromlf
2015-06-15,LAA,ARI,millb901,75,5,rtol
2015-06-15,BAL,PHI,coope901,79,2,torf
2015-06-15,BOS,ATL,kulpr901,54,11,rtol
2015-06-15,DET,CIN,welkt901,75,5,rtol
2015-06-15,HOU,COL,laynj901,73,0,unknown
2015-06-15,MIA,NYA,buckc901,72,0,unknown
2015-06-15,MIL,KCA,diazl901,75,0,unknown
2015-06-15,NYN,TOR,fostm901,63,24,fromcf
2015-06-15,PIT,CHA,hallt901,82,13,rtol
2015-06-15,SDN,OAK,dimum901,67,7,ltor
2015-06-15,SFN,SEA,hoyej901,58,17,tocf
2015-06-15,SLN,MIN,hicke901,78,6,torf
2015-06-15,TBA,WSN,reynj901,72,0,unknown
2015-06-15,TEX,LAN,joycj901,86,12,ltor
2015-06-16,LAA,ARI,eddid901,70,7,tocf
2015-06-16,BAL,PHI,barkl901,88,3,torf
2015-06-16,BOS,ATL,carav901,63,6,fromrf
2015-06-16,CHN,CLE,cuzzp901,64,8,fromcf
2015-06-16,DET,CIN,everm901,82,11,ltor
2015-06-16,HOU,COL,wendh902,73,0,unknown
2015-06-16,MIA,NYA,morag901,72,0,unknown
2015-06-16,MIL,KCA,guccc901,70,0,unknown
2015-06-16,NYN,TOR,muchm901,74,10,tolf
2015-06-16,PIT,CHA,drecb901,79,11,torf
2015-06-16,SDN,OAK,gibsh902,67,5,ltor
2015-06-16,SFN,SEA,hirsj901,63,12,rtol
2015-06-16,SLN,MIN,estam901,80,2,fromrf
2015-06-16,TBA,WSN,gonzm901,72,0,unknown
2015-06-16,TEX,LAN,gibsg901,81,10,fromcf
2015-06-17,ARI,LAA,wolfj901,79,0,unknown
2015-06-17,ATL,BOS,knigb901,93,9,tocf
2015-06-17,CHA,PIT,marqa901,69,5,ltor
2015-06-17,CIN,DET,timmt901,78,7,unknown
2015-06-17,CLE,CHN,davig901,71,7,fromrf
2015-06-17,COL,HOU,davib902,75,9,rtol
2015-06-17,KCA,MIL,fagac901,83,6,rtol
2015-06-17,LAN,TEX,fairc901,72,6,torf
2015-06-17,MIN,SLN,westj901,69,10,torf
2015-06-17,NYA,MIA,scotd901,70,6,rtol
2015-06-17,OAK,SDN,gormb901,60,12,torf
2015-06-17,PHI,BAL,wolcq901,76,11,tolf
2015-06-17,SEA,SFN,welkb901,72,4,fromcf
2015-06-17,TOR,NYN,barbs901,63,14,fromrf
2015-06-17,WSN,TBA,schrp901,77,1,torf
2015-06-18,ARI,LAA,johna901,80,0,unknown
2015-06-18,ATL,BOS,vanol901,75,2,tocf
2015-06-18,CHA,PIT,belld901,77,12,tocf
2015-06-18,CLE,CHN,randt901,75,2,tocf
2015-06-18,COL,HOU,rackd901,72,8,unknown
2015-06-18,KCA,MIL,nelsj901,79,9,ltor
2015-06-18,LAN,TEX,hudsm901,74,4,torf
2015-06-18,MIN,SLN,nauep901,72,6,fromlf
2015-06-18,NYA,MIA,barrl901,67,6,rtol
2015-06-18,OAK,SDN,hamaa901,61,12,torf
2015-06-18,PHI,BAL,cedeg901,66,7,tolf
2015-06-18,SEA,SFN,tumpj901,68,3,ltor
2015-06-18,TOR,NYN,wegnm901,68,0,unknown
2015-06-18,WSN,TBA,culbf901,77,3,rtol
2015-06-19,ARI,SDN,hoyej901,81,0,unknown
